DSP_project,Soil,Site_Field_ID,PedonID,trt,Label_full,Label,Internal,Internal label,internal Plot,DSP_Pedon,Pedon_Num,DSP_Plot_ID,DSP_Pedon_ID,layer_no,hzdesg,hrzdep_t,hrzdep_b,LayerID,DSP_sample_ID,Sand%,Silt%,Clay%,Texture,Bulk_Density,alt_BD,Water_Content,SOC_pct,TN_pct,KSSL_WSA,ARS_AggStab_MWD,ARS_AggStab_TotalWS,ARS_WS_2-8,ARS_WS_.5-2,ARS_WS_250-250,ARS_WS_53-250,EC,pH,Soil_Respiration,Bglucosidase,Bglucosaminidase,Alkaline Phosphatase,Acid Phosphatase,Phosphodiesterase,Arylsulfatase,POX_C,ACE,WEOC (mg/kg),WEON (mg/kg), KSSL_LabSampleNo,PLFA_ID
NCState,Cecil,S2018NC183019,S2018NC183017,Crop,BAU,BAU,X,X,X,C3C ,3,CeC3,CeC3-3,2,Ap2,5,10,S2018NC183017-2,CeC3-3-2,55.61889731,19.34622499,25.03487771,sandy clay loam,1.843044556,1.843044556,0.46285289,1.96,0.13,44.93927126,3.194916621,,,,,,,,4.388146773,322.4733096,152.748227,334.0070922,162.5757576,336.1743772,456.4007092,716.7851713,9184.274527,,,191289,NC-183-SWSHA-C3C-05_10R-03232018
NCState,Cecil,S2018NC183019,S2018NC183017,Crop,BAU,BAU,X,X,X,C3C ,3,CeC3,CeC3-3,3,C,10,45,S2018NC183017-3,CeC3-3-3,53.15501998,18.13709172,28.7078883,sandy clay loam,2.096055443,2.096055443,0.524514062,1.42,0.08,28.85375494,3.228148037,,,,,,,,3.765254592,45.55160142,61.61347518,101.7730496,70.18107908,99.73309609,351.1702128,716.4641952,6268.824708,,,,NC-183-SWSHA-C3C-10_45-03232018
NCState,Cecil,S2018NC183019,S2018NC183017,Crop,BAU,BAU,X,X,X,C3C ,3,CeC3,CeC3-3,4,2C,45,66,S2018NC183017-4,CeC3-3-4,28.762662,39.5485683,31.6887697,clay loam,2.029543834,2.029543834,0.502565837,0.48,0.04,11.82795699,1.424261752,,,,,,,,3.306872621,78.20284698,63.29787234,75.85106383,23.3037694,51.33451957,57.18085106,715.8391366,3590.933114,,,,NC-183-SWSHA-C3C-45_66R-03232018
NCState,Cecil,S2018NC183019,S2018NC183017,Crop,BAU,BAU,X,X,X,C3C ,3,CeC3,CeC3-3,5,3Abp,66,89,S2018NC183017-5,CeC3-3-5,60.52445559,14.25520286,25.22034155,sandy clay loam,2.069438673,2.069438673,0.298665619,0.69,0.07,21.37096774,2.377631882,,,,,,,,3.105401969,55.96085409,25,43.61702128,35.58758315,45.19572954,45.92198582,715.0789301,2374.316604,,,,NC-183-SWSHA-C3C-66_86-03232018
NCState,Cecil,S2018NC183019,S2018NC183017,Crop,BAU,BAU,X,X,X,C3C ,3,CeC3,CeC3-3,6,3Bbt,89,100,S2018NC183017-6,CeC3-3-6,26.48381446,10.60152071,62.91466484,clay,1.774532143,1.774532143,0.582476776,0.34,0.04,15.10791367,0.930942462,,,,,,,,3.027132794,8.451957295,9.485815603,64.45035461,40.37694013,63.4341637,18.35106383,714.2173627,426.7786434,,,,NC-183-SWSHA-C3C-86_100-03232018
NCState,Cecil,S2018NC183003,S2018NC183020,Forest,Ref - Forest,Ref,X,X,X,F3B ,2,CeF3,CeF3-2,1,Ap1,0,5,S2018NC183020-1,CeF3-2-1,77.70957184,17.38398287,4.906445295,loamy sand,1.667216238,1.667216238,-0.114106515,1.95,0.12,77.77777778,49.01547117,,,,,,,,4.360969976,459.3594306,130.2304965,183.6524823,248.2443307,162.1530249,448.8652482,718.0643319,18518.57237,,,191290,NC-183-SWSHA-F3B-0_5-03232018
NCState,Cecil,S2018NC183003,S2018NC183020,Forest,Ref - Forest,Ref,X,X,X,F3B ,2,CeF3,CeF3-2,2,Ap2,5,10,S2018NC183020-2,CeF3-2-2,79.49513929,15.02378097,5.481079743,loamy sand,1.986738733,1.986738733,0.250403777,1.18,0.07,26.04166667,20.3793239,,,,,,,,3.037641156,80.96085409,34.4858156,35.28368794,69.58302853,61.74377224,237.3758865,716.1115341,8127.482892,,,191291,NC-183-SWSHA-F3B-5_10-03232018
NCState,Cecil,S2018NC183003,S2018NC183020,Forest,Ref - Forest,Ref,X,X,X,F3B ,2,CeF3,CeF3-2,3,E,10,40,S2018NC183020-3,CeF3-2-3,75.90367181,16.64162792,7.454700276,sandy loam,2.455715299,2.455715299,0.240521013,0.37,0.02,31.84357542,61.07484893,,,,,,,,2.715143168,3.558718861,8.156028369,7.80141844,10.82662765,23.1316726,60.63829787,714.3642939,1996.660474,,,,NC-183-SWSHA-F3B-10_40-03232018
NCState,Cecil,S2018NC183003,S2018NC183020,Forest,Ref - Forest,Ref,X,X,X,F3B ,2,CeF3,CeF3-2,4,Eb,40,60,S2018NC183020-4,CeF3-2-4,54.52357798,15.489934,29.98648802,sandy clay loam,2.176269534,2.176269534,0.368875685,0.2,0.02,4.524886878,45.21398529,,,,,,,,2.54374817,61.5658363,5.762411348,46.87943262,18.19678127,30.24911032,28.0141844,714.1244766,375.6570139,,,,NC-183-SWSHA-F3B-40_60-03232018
NCState,Cecil,S2018NC183003,S2018NC183020,Forest,Ref - Forest,Ref,X,X,X,F3B ,2,CeF3,CeF3-2,5,Bt,60,100,S2018NC183020-5,CeF3-2-5,30.90756189,12.32676628,56.76567183,clay,2.025299702,2.025299702,0.571442034,0.15,0.02,3.787878788,24.1807611,,,,,,,,2.456782421,5.604982206,4.343971631,,51.56912948,47.24199288,15.42553191,713.8161401,138.3714142,,,,NC-183-SWSHA-F3B-60_100-03232018
NCState,Cecil,S2018NC183003,S2018NC183003,Forest,Ref - Forest,Ref,X,X,X,F3PIT ,1,CeF3,CeF3-1,1,A,0,5,S2018NC183003-1,CeF3-1-1,67.47964896,23.07505107,9.445299967,sandy loam,0.311519275,0.311519275,0.589934322,8.59,0.37,90.30612245,2.469305394,,,,,,,,5.143661721,720.088968,796.6312057,2524.361702,1448.756401,741.797153,1605.886525,720.4967644,9224.442068,,,191292,NC-183-SWSHA-F3PIT-0_5R-03232018
NCState,Cecil,S2018NC183003,S2018NC183003,Forest,Ref - Forest,Ref,X,X,X,F3PIT ,1,CeF3,CeF3-1,2,B,5,10,S2018NC183003-2,CeF3-1-2,61.88105217,16.43210989,21.68683794,sandy clay loam,1.276998633,1.276998633,0.337226588,2.56,0.12,85.9030837,2.657276184,,,,,,,,1.88751912,120.5160142,92.81914894,75.67375887,218.5076811,105.9608541,462.429078,717.9958127,16945.22632,,,191293,NC-183-SWSHA-F3PIT-5_10-03232018
NCState,Cecil,S2018NC183003,S2018NC183003,Forest,Ref - Forest,Ref,X,X,X,F3PIT ,1,CeF3,CeF3-1,3,Bt1,10,40,S2018NC183003-3,CeF3-1-3,35.10499722,13.80405195,51.09095083,clay,1.448764711,1.448764711,0.478980591,0.49,0.03,44.57364341,1.913325943,,,,,,,,1.641116163,39.85765125,10.19503546,,61.02414045,75.08896797,75.88652482,715.1180053,994.8475767,,,,NC-183-SWSHA-F3PIT-10_40R-03232018
NCState,Cecil,S2018NC183003,S2018NC183003,Forest,Ref - Forest,Ref,X,X,X,F3PIT ,1,CeF3,CeF3-1,4,Bt2,40,70,S2018NC183003-4,CeF3-1-4,31.12592233,13.09767231,55.77640536,clay,1.686981766,1.686981766,0.615520374,0.16,0.02,11.11111111,0.444897177,,,,,,,,0.525418069,159.252669,7.003546099,,72.19824433,171.975089,35.10638298,714.1587362,298.8642273,,,,NC-183-SWSHA-F3PIT-40_70-03232018
NCState,Cecil,S2018NC183003,S2018NC183003,Forest,Ref - Forest,Ref,X,X,X,F3PIT ,1,CeF3,CeF3-1,5,Bt3,70,100,S2018NC183003-5,CeF3-1-5,51.22752527,15.87000705,32.90246769,sandy clay loam,1.733727847,1.733727847,0.529667651,0.1,<0.02,11.65413534,24.02882206,,,,,,,,1.061706857,2.669039146,2.393617021,,53.08705194,186.1743772,7.978723404,713.5763228,72.23365726,,,,NC-183-SWSHA-F3PIT-70_100-03232018
NCState,Cecil,S2018NC183006,S2018NC183006,Hay,SHM - forage,SHM,X,X,X,P1A ,1,CeH1,CeH1-1,1,Ap1,0,5,S2018NC183006-1,CeH1-1-1,74.50565106,16.91187171,8.582477232,sandy loam,1.052908473,1.052908473,0.276474873,2.76,0.24,65.38461538,1.897718541,,,,,,,,3.1840335,513.9857651,174.4680851,472.8900709,291.9733925,457.2775801,684.1134752,716.6669169,12791.12489,,,191294,NC-183-SWSHA-P1A-0_5-03192018
NCState,Cecil,S2018NC183006,S2018NC183006,Hay,SHM - forage,SHM,X,X,X,P1A ,1,CeH1,CeH1-1,2,Ap2,5,10,S2018NC183006-2,CeH1-1-2,78.51533981,13.5954593,7.889200889,loamy sand,1.676189545,1.676189545,0.263984999,0.44,0.04,87.83068783,2.00024412,,,,,,,,1.663219958,229.4128114,78.10283688,196.7730496,109.1019956,236.3523132,423.9007092,715.146504,6941.620381,,,191296,NC-183-SWSHA-P1A-05_10-03192018
NCState,Cecil,S2018NC183006,S2018NC183006,Hay,SHM - forage,SHM,X,X,X,P1A ,1,CeH1,CeH1-1,3,BA,10,44,S2018NC183006-3,CeH1-1-3,83.3784144,7.12856017,9.493025434,loamy sand,2.087445918,2.087445918,0.228758705,0.42,0.03,19.90950226,0.943013522,,,,,,,,1.391451991,13.96797153,7.890070922,37.5,13.37767923,45.19572954,8.333333333,713.9977475,1723.998276,,,,NC-183-SWSHA-P1A-10_44-03192018
NCState,Cecil,S2018NC183006,S2018NC183006,Hay,SHM - forage,SHM,X,X,X,P1A ,1,CeH1,CeH1-1,4,Bt,44,75,S2018NC183006-4,CeH1-1-4,52.00832238,15.26796039,32.72371722,sandy clay loam,2.076168654,2.076168654,0.369360729,0.23,0.02,5.405405405,0.912969785,,,,,,,,1.054459712,8.362989324,23.40425532,66.75531915,27.75314117,40.9252669,4.078014184,713.6767715,235.2308628,,,,NC-183-SWSHA-P1A-44_75-03192018
NCState,Cecil,S2018NC183006,S2018NC183006,Hay,SHM - forage,SHM,X,X,X,P1A ,1,CeH1,CeH1-1,5,BC,75,100,S2018NC183006-5,CeH1-1-5,51.91085704,11.70475443,36.38438853,sandy clay,1.965214922,1.965214922,0.453940213,0.2,0.02,6.666666667,0.429654255,,,,,,,,0.887775359,2.046263345,3.014184397,119.1134752,36.66297118,38.34519573,7.80141844,713.2037541,-26.18731115,,,,NC-183-SWSHA-P1A-75_100-03192018
NCState,Cecil,S2018NC183006,S2018NC183007,Hay,SHM - forage,SHM,X,X,X,P1B ,2,CeH1,CeH1-2,1,Ap1,0,5,S2018NC183007-1,CeH1-2-1,65.65346181,24.02812026,10.31841794,sandy loam,0.898058292,0.898058292,0.411559525,5.05,0.41,92.06349206,,,,,,,,,5.070465548,669.1992883,231.7021277,810.9397163,327.7383592,908.9323843,833.3687943,717.3257626,22290.392,,,191297,NC-183-SWSHA-P1B-0_5-03192018
NCState,Cecil,S2018NC183006,S2018NC183007,Hay,SHM - forage,SHM,X,X,X,P1B ,2,CeH1,CeH1-2,2,Ap2,5,10,S2018NC183007-2,CeH1-2-2,66.47911424,21.96012116,11.5607646,sandy loam,1.457919909,1.457919909,0.400282261,2.18,0.17,52.03252033,2.31863586,,,,,,,,2.822038569,229.4128114,110.0177305,405.7801418,161.4781966,243.6476868,591.3297872,716.4304083,9564.898584,,,191298,NC-183-SWSHA-P1B-05_10R-03192018
NCState,Cecil,S2018NC183006,S2018NC183007,Hay,SHM - forage,SHM,X,X,X,P1B ,2,CeH1,CeH1-2,3,BA,10,23,S2018NC183007-3,CeH1-2-3,61.69761172,18.28404426,20.01834402,sandy clay loam,1.52723451,1.52723451,0.251103359,1.43,0.08,87.02290076,1.972440242,,,,,,,,2.795224129,49.46619217,28.63475177,128.3510638,49.26459719,158.8967972,157.712766,715.6026279,6151.5025,,,191295,NC-183-SWSHA-P1B-10_23R-03192018
NCState,Cecil,S2018NC183006,S2018NC183007,Hay,SHM - forage,SHM,X,X,X,P1B ,2,CeH1,CeH1-2,4,Bt,23,49,S2018NC183007-4,CeH1-2-4,29.25308084,17.51201041,53.23490875,clay,1.689649506,1.689649506,0.561498639,0.54,0.04,14.33566434,0.488202508,,,,,,,,1.021847556,16.10320285,13.4751773,,20.88322247,75.88967972,33.24468085,714.8255279,496.8893213,,,,NC-183-SWSHA-P1B-23_49-03192018
NCState,Cecil,S2018NC183006,S2018NC183007,Hay,SHM - forage,SHM,X,X,X,P1B ,2,CeH1,CeH1-2,5,BC,49,100,S2018NC183007-5,CeH1-2-5,30.37134209,22.72911585,46.89954207,clay,1.616589809,1.616589809,0.55895216,0.2,0.02,4.761904762,0.411007051,,,,,,,,1.572630635,10.14234875,7.712765957,,37.8713969,76.77935943,18.08510638,713.4740497,-57.66472012,,,,NC-183-SWSHA-P1B-49_100-03192018
NCState,Cecil,S2018NC183006,S2018NC183002,Hay,SHM - forage,SHM,X,X,X,P1PIT ,3,CeH1,CeH1-3,1,Ap1,0,5,S2018NC183002-1,CeH1-3-1,53.48222589,27.48104694,19.03672717,sandy loam,1.380434188,1.380434188,0.451818147,4.58,0.41,86.31178707,1.996232253,,,,,,,,5.196203528,637.1708185,266.2765957,1177.836879,508.0413895,584.1814947,879.2907801,717.4440169,20883.7288,,,191300,NC-183-SWSHA-P1PIT-0_5-03192018
NCState,Cecil,S2018NC183006,S2018NC183002,Hay,SHM - forage,SHM,X,X,X,P1PIT ,3,CeH1,CeH1-3,2,Ap2,5,10,S2018NC183002-2,CeH1-3-2,56.67595423,19.90656967,23.41747609,sandy clay loam,1.801755217,1.801755217,0.280719004,2.19,0.2,80.76923077,3.147001811,,,,,,,,2.788701698,181.7259786,123.8475177,327.2695035,271.0236511,320.1601423,541.2411348,716.4979822,8356.489636,,,191301,NC-183-SWSHA-P1PIT-05_10-03192018
NCState,Cecil,S2018NC183006,S2018NC183002,Hay,SHM - forage,SHM,X,X,X,P1PIT ,3,CeH1,CeH1-3,3,Bt1,10,16,S2018NC183002-3,CeH1-3-3,53.19891314,12.78418908,34.01689778,sandy clay loam,2.151724305,2.151724305,0.478980591,1.39,0.11,67.49116608,2.393749308,,,,,,,,1.304486241,85.58718861,71.9858156,123.3687943,98.60310421,137.9003559,177.570922,715.9573909,3573.388969,,,191299,NC-183-SWSHA-P1PIT-10_23-03192018
NCState,Cecil,S2018NC183006,S2018NC183002,Hay,SHM - forage,SHM,X,X,X,P1PIT ,3,CeH1,CeH1-3,4,Bt2,16,61,S2018NC183002-4,CeH1-3-4,18.50196493,16.44814677,65.04988829,clay,1.78073767,1.78073767,0.592420171,0.54,0.04,20.80536913,1.69244741,,,,,,,,0.148566489,16.81494662,24.0248227,,43.62897265,101.8683274,92.0212766,714.5721258,1038.863507,,,,NC-183-SWSHA-P1PIT-23_49-03192018
NCState,Cecil,S2018NC183006,S2018NC183002,Hay,SHM - forage,SHM,X,X,X,P1PIT ,3,CeH1,CeH1-3,5,Bt3,61,100,S2018NC183002-5,CeH1-3-5,35.96606107,19.51893497,44.51500396,clay,2.001380988,2.001380988,0.59763439,0.18,0.02,4.794520548,0.403835505,,,,,,,,0.293509404,7.918149466,6.205673759,,16.27124908,61.03202847,29.87588652,713.3895824,-18.57537361,,,,NC-183-SWSHA-P1PIT-49_100-03192018
NCState,Cecil,S2018NC183016,S2018NC183015,Hay,SHM - forage,SHM,X,X,X,P2A ,1,CeH2,CeH2-1,1,Ap1,0,5,S2018NC183015-1,CeH2-1-1,75.18146309,20.20701456,4.611522354,loamy sand,1.25529293,1.25529293,0.381244298,1.83,0.17,88.18181818,1.677029306,,,,,,,,2.138632721,572.2597865,126.3297872,421.4716312,293.2150776,509.8042705,363.0851064,716.0925387,12413.42759,,,191302,NC-183-SWSHA-P2A-0_5-03192018
NCState,Cecil,S2018NC183016,S2018NC183015,Hay,SHM - forage,SHM,X,X,X,P2A ,1,CeH2,CeH2-1,2,Ap2,5,10,S2018NC183015-2,CeH2-1-2,74.73378319,20.36085445,4.905362362,sandy loam,1.796116584,1.796116584,0.419077702,1.72,0.16,83.60655738,1.632245712,,,,,,,,1.540018479,236.7081851,77.30496454,319.1134752,218.917221,297.3843416,339.858156,715.889817,9595.690148,,,191303,NC-183-SWSHA-P2A-05_10-03192018
NCState,Cecil,S2018NC183016,S2018NC183015,Hay,SHM - forage,SHM,X,X,X,P2A ,1,CeH2,CeH2-1,3,Bt1,10,30,S2018NC183015-3,CeH2-1-3,74.43047413,19.02174108,6.547784788,sandy loam,,1.82,,0.62,0.06,78.03468208,1.278013943,,,,,,,,0.847916057,91.90391459,28.54609929,102.570922,72.62010347,133.1850534,102.570922,714.757954,4194.752002,,,,NC-183-SWSHA-P2A-10_30-03192018
NCState,Cecil,S2018NC183016,S2018NC183015,Hay,SHM - forage,SHM,X,X,X,P2A ,1,CeH2,CeH2-1,4,Bt2,30,62,S2018NC183015-4,CeH2-1-4,30.64425058,11.03225768,58.32349174,clay,1.83558701,1.83558701,0.591692606,0.39,0.04,20.68965517,1.012662227,,,,,,,,0.608760246,1.957295374,10.81560284,62.67730496,49.37546194,71.53024911,29.07801418,714.014641,635.5591517,,,,NC-183-SWSHA-P2A-30_62-03192018
NCState,Cecil,S2018NC183016,S2018NC183015,Hay,SHM - forage,SHM,X,X,X,P2A ,1,CeH2,CeH2-1,5,Bt/BC,62,100,S2018NC183015-5,CeH2-1-5,21.37638368,8.996987363,69.62662896,clay,,1.84,,0.15,0.02,5.574912892,0.447911434,,,,,,,,0.054353593,9.786476868,1.329787234,142.3404255,84.25720621,93.68327402,19.14893617,713.3220084,9.083292605,,,,NC-183-SWSHA-P2A-62_100-03192018
NCState,Cecil,S2018NC183016,S2018NC183016,Hay,SHM - forage,SHM,X,X,X,P2B ,2,CeH2,CeH2-2,1,Ap1,0,5,S2018NC183016-1,CeH2-2-1,74.53892333,19.10514446,6.355932203,sandy loam,1.386861016,1.386861016,0.389126257,2.12,0.21,93.85964912,1.654616232,,,,,,,,1.909622914,515.5160142,103.3687943,455.6028369,257.405765,466.7437722,354.751773,716.2614735,12306.11497,,,191304,NC-183-SWSHA-P2B-0_5-03192018
NCState,Cecil,S2018NC183016,S2018NC183016,Hay,SHM - forage,SHM,X,X,X,P2B ,2,CeH2,CeH2-2,2,Ap2,5,10,S2018NC183016-2,CeH2-2-2,72.42205731,19.86699314,7.710949548,sandy loam,1.728574258,1.728574258,0.342198285,1.26,0.13,95.04950495,1.217371146,,,,,,,,1.62408537,262.5088968,72.5177305,276.9148936,168.3148559,328.8790036,295.3546099,715.5688409,8457.7722,,,191305,NC-183-SWSHA-P2B-05_10-03192018
NCState,Cecil,S2018NC183016,S2018NC183016,Hay,SHM - forage,SHM,X,X,X,P2B ,2,CeH2,CeH2-2,3,Bt1,10,15,S2018NC183016-3,CeH2-2-3,74.99224934,15.6664218,9.341328864,sandy loam,,1.79,,0.69,0.06,57.8125,1.243753846,,,,,,,,0.558030225,84.0747331,31.82624113,119.5921986,64.02808574,202.4288256,100.9751773,714.6903801,4331.999708,,,,NC-183-SWSHA-P2B-10_15-03192018
NCState,Cecil,S2018NC183016,S2018NC183016,Hay,SHM - forage,SHM,X,X,X,P2B ,2,CeH2,CeH2-2,4,Bt2,15,58,S2018NC183016-4,CeH2-2-4,26.46673703,11.86684139,61.66642158,clay,1.859111627,1.859111627,0.432477032,0.45,0.04,19.15708812,0.823323723,,,,,,,,0.43845232,18.41637011,13.38652482,,26.59275684,72.06405694,37.67730496,714.1160019,499.7642498,,,,NC-183-SWSHA-P2B-15_58-03192018
NCState,Cecil,S2018NC183016,S2018NC183016,Hay,SHM - forage,SHM,X,X,X,P2B ,2,CeH2,CeH2-2,5,Bt/BC,58,100,S2018NC183016-5,CeH2-2-5,19.09886537,12.72270407,68.17843056,clay,1.693893638,1.693893638,0.535124392,0.26,0.02,5.2,0.426275301,,,,,,,,0.148566489,7.829181495,4.69858156,23.54609929,65.54323725,83.00711744,43.97163121,713.4740497,32.99038857,,,,NC-183-SWSHA-P2B-58_100-03192018
NCState,Cecil,S2018NC183016,S2018NC183014,Hay,SHM - forage,SHM,X,X,X,P2C ,3,CeH2,CeH2-3,1,Ap1,0,5,S2018NC183014-1,CeH2-3-1,63.11693357,25.15038472,11.73268171,sandy loam,1.221097354,1.221097354,0.477767982,2.68,0.24,90.8045977,2.513269554,,,,,,,,2.658615431,744.6441281,186.1347518,892.7659574,445.0849963,792.6868327,665.3191489,716.7007039,14676.33921,,,191306,NC-183-SWSHA-P2C-0_5-03192018
NCState,Cecil,S2018NC183016,S2018NC183014,Hay,SHM - forage,SHM,X,X,X,P2C ,3,CeH2,CeH2-3,2,Ap2,5,10,S2018NC183014-2,CeH2-3-2,63.10427687,20.27151711,16.62420602,sandy loam,1.552867201,1.552867201,0.352384202,1.48,0.13,87.44769874,3.184213301,,,,,,,,1.46645995,221.227758,83.42198582,540.7092199,190.4065041,389.0213523,371.0638298,715.6702018,8416.164988,,,191307,NC-183-SWSHA-P2C-05_10-03192018
NCState,Cecil,S2018NC183016,S2018NC183014,Hay,SHM - forage,SHM,X,X,X,P2C ,3,CeH2,CeH2-3,3,Bt1,10,22,S2018NC183014-3,CeH2-3-3,62.9414697,19.10156995,17.95696035,sandy loam,1.938355631,1.938355631,0.360953306,1.26,0.11,51.27118644,1.500314387,,,,,,,,2.053841115,122.4199288,62.58865248,182.9432624,111.6925351,259.1281139,273.7234043,715.2309714,5269.435546,,,,NC-183-SWSHA-P2C-10_22-03192018
NCState,Cecil,S2018NC183016,S2018NC183014,Hay,SHM - forage,SHM,X,X,X,P2C ,3,CeH2,CeH2-3,4,Bt2,22,52,S2018NC183014-4,CeH2-3-4,23.04653207,13.32466354,63.62880439,clay,1.563841313,1.563841313,0.597937542,0.73,0.05,29.07801418,1.203886827,,,,,,,,1.050836139,11.20996441,27.65957447,,79.10199557,108.0960854,120.9219858,714.8255279,955.6887929,,,,NC-183-SWSHA-P2C-22_52-03192018
NCState,Cecil,S2018NC183016,S2018NC183014,Hay,SHM - forage,SHM,X,X,X,P2C ,3,CeH2,CeH2-3,5,BC,52,100,S2018NC183014-5,CeH2-3-5,34.11705707,18.76869087,47.11425206,clay,1.73421289,1.73421289,0.596118629,0.13,<0.02,6.94980695,0.402884349,,,,,,,,0.9892354,4.62633452,3.812056738,,55.80561715,108.1850534,30.67375887,713.305115,11.59895236,,,,NC-183-SWSHA-P2C-52_100-03192018
NCState,Cecil,S2018NC183009,S2018NC183010,Hay,SHM - forage,SHM,X,X,X,P3A ,1,CeH3,CeH3-1,1,Ap1,0,5,S2018NC183010-1,CeH3-1-1,56.11781211,26.11770382,17.76448407,sandy loam,1.531282759,1.531282759,0.368754424,3.08,0.28,87.77292576,2.434578461,,,,,,,,3.890992572,860.5071174,221.0638298,564.4326241,462.804878,931.0854093,1078.93617,716.4810887,12608.61971,,,191308,NC-183-SWSHA-P3A-0_5-03192018
NCState,Cecil,S2018NC183009,S2018NC183010,Hay,SHM - forage,SHM,X,X,X,P3A ,1,CeH3,CeH3-1,2,Ap2,5,10,S2018NC183010-2,CeH3-1-2,56.04758771,26.6967583,17.25565399,sandy loam,1.756585528,1.756585528,0.389611301,1.68,0.16,86.61417323,2.655737183,,,,,,,,2.071596623,243.8256228,110.0177305,219.2907801,235.1441242,498.86121,701.8439716,715.5181605,7312.474,,,191309,NC-183-SWSHA-P3A-05_10-03192018
NCState,Cecil,S2018NC183009,S2018NC183010,Hay,SHM - forage,SHM,X,X,X,P3A ,1,CeH3,CeH3-1,3,B/A,10,20,S2018NC183010-3,CeH3-1-3,54.2282154,24.71160558,21.06017902,sandy clay loam,,1.72,,1.09,0.1,69.54545455,2.999293712,,,,,,,,0.634125256,78.7366548,42.19858156,82.44680851,85.68366593,302.544484,309.7163121,714.8593149,3767.133817,,,191310,NC-183-SWSHA-P3A-10_20-03192018
NCState,Cecil,S2018NC183009,S2018NC183010,Hay,SHM - forage,SHM,X,X,X,P3A ,1,CeH3,CeH3-1,4,Bt,20,50,S2018NC183010-4,CeH3-1-4,54.18724883,22.9901278,22.82262337,sandy clay loam,1.688073115,1.688073115,0.441692861,0.78,0.05,22.31404959,1.082536693,,,,,,,,0.666737412,33.00711744,20.92198582,,32.77900961,70.90747331,131.3829787,715.1865246,2082.802728,,,,NC-183-SWSHA-P3A-20_36-03192018
NCState,Cecil,S2018NC183009,S2018NC183010,Hay,SHM - forage,SHM,X,X,X,P3A ,1,CeH3,CeH3-1,5,BC1,50,77,S2018NC183010-5,CeH3-1-5,55.60595963,16.37504701,28.01899336,sandy clay loam,1.879786612,1.879786612,0.602848609,0.33,0.03,7.339449541,0.458862567,,,,,,,,0.500053059,7.028469751,6.560283688,,26.75905395,46.2633452,27.83687943,714.2443852,490.0751856,,,,NC-183-SWSHA-P3A-36_100-03192018
NCState,Cecil,S2018NC183009,S2018NC183009,Hay,SHM - forage,SHM,X,X,X,P3B ,2,CeH3,CeH3-2,1,Ap1,0,5,S2018NC183009-1,CeH3-2-1,72.5690573,19.2246121,8.206330598,sandy loam,1.366367923,1.366367923,0.336256501,1.69,0.16,72.90836653,1.965715539,,,,,,,,1.501246249,404.1992883,109.929078,254.5744681,240.1256467,368.9679715,288.4397163,717.4476589,9318.012124,,,191311,NC-183-SWSHA-P3B-0_5-03192018
NCState,Cecil,S2018NC183009,S2018NC183009,Hay,SHM - forage,SHM,X,X,X,P3B ,2,CeH3,CeH3-2,2,Ap2,5,10,S2018NC183009-2,CeH3-2-2,74.71941973,16.92479459,8.355785682,sandy loam,1.602462913,1.602462913,0.300727054,0.93,0.09,64.1025641,2.279184258,,,,,,,,1.130554742,183.683274,65.95744681,122.322695,92.77900961,177.633452,254.0425532,716.5226494,5929.907312,,,191312,NC-183-SWSHA-P3B-05_10-03192018
NCState,Cecil,S2018NC183009,S2018NC183009,Hay,SHM - forage,SHM,X,X,X,P3B ,2,CeH3,CeH3-2,3,BA,10,24,S2018NC183009-3,CeH3-2-3,69.77302124,12.97932276,17.247656,sandy loam,1.957064457,1.957064457,0.294620701,0.44,0.04,23.7704918,1.576472431,,,,,,,,1.431311292,41.10320285,21.54255319,57.35815603,33.44789357,66.10320285,86.25886525,715.2721736,1647.568694,,,191313,NC-183-SWSHA-P3B-10_24-03192018
NCState,Cecil,S2018NC183009,S2018NC183009,Hay,SHM - forage,SHM,X,X,X,P3B ,2,CeH3,CeH3-2,4,Bt,24,44,S2018NC183009-4,CeH3-2-4,46.1176494,10.70851346,43.17383714,sandy clay,1.619852829,1.619852829,0.387180571,0.43,0.04,32.47232472,1.574735764,,,,,,,,0.779068172,66.37010676,21.45390071,,49.96674058,85.85409253,129.6099291,715.3064332,968.9965626,,,,NC-183-SWSHA-P3B-24_46-03192018
NCState,Cecil,S2018NC183009,S2018NC183008,Hay,SHM - forage,SHM,X,X,X,P3C ,3,CeH3,CeH3-3,1,Ap1,0,5,S2018NC183008-1,CeH3-3-1,72.45598855,19.40220091,8.141810548,sandy loam,1.565720857,1.565720857,0.311034232,2.19,0.2,85.04273504,1.743418349,,,,,,,,2.383948606,575.5782918,178.0141844,401.8085106,318.961229,626.4946619,337.9964539,717.6360868,10224.40867,,,191314,NC-183-SWSHA-P3C-0_5-03192018
NCState,Cecil,S2018NC183009,S2018NC183008,Hay,SHM - forage,SHM,X,X,X,P3C ,3,CeH3,CeH3-3,2,Ap2,5,10,S2018NC183008-2,CeH3-3-2,67.88701911,18.08861489,14.024366,sandy loam,1.722511213,1.722511213,0.249554951,0.98,0.09,18.69565217,2.877826714,,,,,,,,1.500159177,194.5373665,80.23049645,129.5212766,134.063643,204.3238434,302.2695035,716.7967263,4257.333844,,,191315,NC-183-SWSHA-P3C-05_10-03192018
